['draft-carpenter-limited-domains', 'Active Internet-Draft (1 hit)', 11]
['draft-talpey-rdma-over-ip-requirements', 'Expired Internet-Draft (1 hit)', 1]
['draft-morrow-mipv6-zod', 'Expired Internet-Draft (1 hit)', 1]
['rfc1943', 'RFC (1 hit)', 2]
['draft-martinelli-ccamp-opt-imp-fwk', 'Expired Internet-Draft (1 hit)', 1]
['draft-ietf-sfc-nsh-ecn-support', 'Active Internet-Draft (1 hit)', 6]
['rfc1162', 'RFC (1 hit)', 2]
['draft-ietf-snadlc-llc-mib', 'Expired Internet-Draft (1 hit)', 2]
faildraft-ietf-pktway-protocol-spec
['draft-dugal-opsec-protect-control-plane', 'Replaced Internet-Draft (1 hit)', 10]
['rfc4322', 'RFC (1 hit)', 19]
['draft-seokung-avt-seed-srtp', 'Replaced Internet-Draft (1 hit)', 16]
['draft-lai-mip4-proxy-nat-traversal', 'Expired Internet-Draft (1 hit)', 1]
['draft-newton-maawg-spf-considerations', 'Expired Internet-Draft (1 hit)', 1]
['draft-ietf-ipsec-skip-mc', 'Expired Internet-Draft (1 hit)', 1]
['draft-snell-activitystreams', 'Expired Internet-Drafts (2 hits)', 10]
['rfc4336', 'RFC (1 hit)', 5]
['rfc3578', 'RFC (1 hit)', 6]
['draft-sivakumar-behave-nat-tcp-req', 'Expired Internet-Draft (1 hit)', 3]
['draft-bell-ipdc-signaling', 'Expired Internet-Draft (1 hit)', 1]
['draft-hallambaker-dane-requirements', 'Expired Internet-Draft (1 hit)', 2]
['draft-seite-dmm-bonding', 'Expired Internet-Draft (1 hit)', 1]
['draft-kaplan-dispatch-sip-traceroute', 'Expired Internet-Draft (1 hit)', 1]
['draft-ietf-ipsra-pic', 'Expired Internet-Draft (1 hit)', 8]
['draft-xu-dnssd-sf-discovery', 'Expired Internet-Draft (1 hit)', 3]
['rfc4991', 'RFC (1 hit)', 7]
['draft-faber-time-wait-avoidance', 'Expired Internet-Draft (1 hit)', 1]
['draft-hartke-t2trg-coral-reef', 'Active Internet-Draft (1 hit)', 3]
['draft-kwatsen-netconf-zerotouch', 'Replaced Internet-Draft (1 hit)', 32]
['draft-ietf-dhc-schema', 'Expired Internet-Draft (1 hit)', 3]
['rfc4735', 'RFC (1 hit)', 7]
['draft-johansson-avt-rtcp-avpf-non-compound', 'Replaced Internet-Draft (1 hit)', 13]
['draft-ietf-ppvpn-corevpn-disc', 'Expired Internet-Draft (1 hit)', 1]
['rfc8497', 'RFC (1 hit)', 16]
['rfc2003', 'RFC (1 hit)', 5]
['rfc5686', 'RFC (1 hit)', 11]
['draft-lvelvindron-tls-md5-sha1-deprecate', 'Replaced Internet-Draft (1 hit)', 7]
['rfc3817', 'RFC (1 hit)', 10]
['draft-rescorla-avtcore-6222bis', 'Replaced Internet-Draft (1 hit)', 8]
['rfc3883', 'RFC (1 hit)', 9]
['draft-ietf-ion-ipv6-nbma', 'Expired Internet-Drafts (2 hits)', 1]
['draft-peng-p2p-measurement', 'Expired Internet-Draft (1 hit)', 1]
['draft-deng-mip6-vrrp-homeagent-reliability', 'Expired Internet-Draft (1 hit)', 1]
['rfc4749', 'RFC (1 hit)', 13]
['draft-atlas-rtgwg-ipfrr-ip-mib', 'Replaced Internet-Draft (1 hit)', 11]
['rfc4543', 'RFC (1 hit)', 4]
['rfc5282', 'RFC (1 hit)', 3]
['draft-dong-bess-l3vpn-pm-framework', 'Expired Internet-Draft (1 hit)', 5]
['draft-madhavan-alto-caching', 'Expired Internet-Draft (1 hit)', 2]
['rfc5515', 'RFC (1 hit)', 8]
['draft-murchison-lmtp-ignorequota', 'Expired Internet-Draft (1 hit)', 3]
['draft-nitish-vrrp-bfd-p2p', 'Replaced Internet-Draft (1 hit)', 4]
['draft-zhuang-i2rs-dc-fabric-service-model', 'Expired Internet-Draft (1 hit)', 6]
['draft-ietf-mboned-multiaaa-framework', 'Expired Internet-Draft (1 hit)', 13]
['draft-ietf-6tisch-terminology', 'Expired Internet-Draft (1 hit)', 13]
['draft-johnston-sipping-p2p-ipcom', 'Expired Internet-Draft (1 hit)', 3]
['draft-langer-ldup-mdcr', 'Expired Internet-Draft (1 hit)', 2]
['draft-stjohns-dnssec-sigonly', 'Expired Internet-Draft (1 hit)', 1]
['rfc7264', 'RFC (1 hit)', 13]
['draft-ohba-pana-netsel', 'Expired Internet-Draft (1 hit)', 1]
['draft-ceccarelli-ccamp-gmpls-g709-am3', 'Expired Internet-Draft (1 hit)', 1]
['draft-sct-midcom-megaco-pkg', 'Expired Internet-Draft (1 hit)', 1]
['draft-aoun-nsis-nslp-natfw-intrarealm', 'Expired Internet-Draft (1 hit)', 2]
['draft-romascanu-diameter-cmd-iana', 'Expired Internet-Draft (1 hit)', 1]
['draft-rbhatia-anycast-sip-proxy-discovery', 'Expired Internet-Draft (1 hit)', 1]
['draft-reddy-rtcweb-stun-auth-fw-traversal', 'Expired Internet-Draft (1 hit)', 1]
['draft-hay-mcc', 'Expired Internet-Draft (1 hit)', 1]
faildraft-bclaise-netflow-9
['draft-cel-nfsv4-linux-seclabel-xtensions', 'Expired Internet-Draft (1 hit)', 1]
['draft-xu-bgp-gmpls', 'Expired Internet-Draft (1 hit)', 3]
['draft-fairhurst-tsvwg-udp-options-dplpmtud', 'Active Internet-Draft (1 hit)', 2]
['draft-brockners-proof-of-transit', 'Replaced Internet-Draft (1 hit)', 10]
['draft-adams-tsvwg-flow-signaling-identification', 'Expired Internet-Draft (1 hit)', 1]
['draft-rahman-sipping-device-info', 'Expired Internet-Draft (1 hit)', 3]
['draft-daniel-6lowpan-load-adhoc-routing', 'Expired Internet-Draft (1 hit)', 4]
['draft-petrescu-nemo-mrha', 'Expired Internet-Draft (1 hit)', 4]
['draft-zimmerer-mmusic-sip-isup-mime', 'Expired Internet-Draft (1 hit)', 1]
['draft-cel-nfsv4-end2end-data-protection', 'Expired Internet-Draft (1 hit)', 2]
['draft-stracke-impp-presence-vcard', 'Expired Internet-Draft (1 hit)', 3]
['draft-kandlur-issll-rsvp-mars', 'Expired Internet-Draft (1 hit)', 1]
['draft-ietf-regext-data-escrow', 'Active Internet-Draft (1 hit)', 14]
['draft-salowey-eap-protectedtlv', 'Expired Internet-Draft (1 hit)', 3]
['draft-polk-sipping-location-requirements', 'Expired Internet-Draft (1 hit)', 2]
['draft-ietf-ltans-ari', 'Expired Internet-Draft (1 hit)', 2]
['draft-kristensen-sip-servlet', 'Expired Internet-Draft (1 hit)', 1]
['rfc8011', 'RFC (1 hit)', 13]
['draft-kerwin-http2-encoded-data', 'Expired Internet-Draft (1 hit)', 10]
['rfc3627', 'RFC (1 hit)', 6]
['draft-junsheng-cloud-virtual-resource-management', 'Expired Internet-Draft (1 hit)', 1]
['rfc7417', 'RFC (1 hit)', 13]
['draft-chen-svdc', 'Expired Internet-Draft (1 hit)', 1]
['draft-aso-monami6-multiple-forwarding', 'Expired Internet-Draft (1 hit)', 2]
['draft-kehn-info-ppp-ipcp-ext', 'Expired Internet-Draft (1 hit)', 1]
['draft-bless-diffserv-le-phb', 'Expired Internet-Draft (1 hit)', 1]
['draft-irtf-cfrg-spake2', 'Active Internet-Draft (1 hit)', 12]
['rfc4115', 'RFC (1 hit)', 4]
['draft-coffeystrain-privatednstld', 'Expired Internet-Draft (1 hit)', 1]
['rfc3283', 'RFC (1 hit)', 4]
['draft-trammell-taps-post-sockets', 'Expired Internet-Draft (1 hit)', 5]
['draft-ietf-conneg-feature-sets-at-urls', 'Expired Internet-Draft (1 hit)', 1]
['draft-xia-mipshop-arinfo-ps', 'Expired Internet-Draft (1 hit)', 1]
['draft-ietf-aft-socks-cram', 'Expired Internet-Draft (1 hit)', 1]
['draft-tariq-dnsop-iviptr', 'Expired Internet-Draft (1 hit)', 2]
['draft-levin-avt-rtcp-burst', 'Replaced Internet-Draft (1 hit)', 23]
['draft-chunduri-isis-preferred-path-routing', 'Expired Internet-Draft (1 hit)', 1]
['rfc4050', 'RFC (1 hit)', 11]
['draft-dreibholz-rserpool-applic-mobility', 'Active Internet-Draft (1 hit)', 27]
['draft-maloy-tipc', 'Expired Internet-Drafts (2 hits)', 2]
['draft-ietf-stime-ntpauth', 'Expired Internet-Draft (1 hit)', 5]
['draft-jiang-csi-cga-config-dhcpv6', 'Expired Internet-Draft (1 hit)', 2]
['draft-poetzl-sipping-call-completion', 'Expired Internet-Draft (1 hit)', 3]
['draft-venna-ippm-app-loss-metrics', 'Expired Internet-Draft (1 hit)', 2]
['draft-pdutta-l2vpn-hvpls-standby', 'Expired Internet-Draft (1 hit)', 1]
['draft-suh-mipshop-arip', 'Expired Internet-Draft (1 hit)', 2]
['draft-dressler-nsis-accounting-nslp', 'Expired Internet-Draft (1 hit)', 1]
['draft-jobert-tictoc-ptp-link-local', 'Expired Internet-Draft (1 hit)', 1]
['draft-barnes-stir-passport-div-hi-callflows', 'Expired Internet-Draft (1 hit)', 3]
['draft-daviel-web-copy-control', 'Expired Internet-Draft (1 hit)', 1]
['draft-haberman-malloc-static-ipv6-alloc', 'Expired Internet-Draft (1 hit)', 1]
['draft-jain-kitten-krb-auth-indicator', 'Replaced Internet-Draft (1 hit)', 10]
['draft-dhodyzhang-actn-use-case', 'Expired Internet-Draft (1 hit)', 1]
['rfc2714', 'RFC (1 hit)', 4]
['draft-vijay-mpls-crldp-fastreroute', 'Expired Internet-Draft (1 hit)', 3]
['draft-klensin-nomcom-incumbents-first', 'Expired Internet-Draft (1 hit)', 2]
['draft-authors-lpwan-schc-802154', 'Expired Internet-Draft (1 hit)', 1]
['draft-dimitri-ccamp-gmpls-rsvp-te-bundled-links', 'Expired Internet-Draft (1 hit)', 1]
['draft-mahy-http-change-notification-via-sip', 'Expired Internet-Draft (1 hit)', 1]
['draft-andreasen-mmusic-connectivityprecondition', 'Expired Internet-Draft (1 hit)', 3]
['draft-tsenevir-smpls-doi', 'Expired Internet-Draft (1 hit)', 2]
['draft-ietf-megaco-fmtdeterm', 'Expired Internet-Draft (1 hit)', 1]
['rfc3833', 'RFC (1 hit)', 9]
['draft-kothari-extcomm-codepoints', 'Expired Internet-Draft (1 hit)', 3]
['rfc2876', 'RFC (1 hit)', 7]
['draft-hutton-rtcweb-nat-firewall-considerations', 'Expired Internet-Draft (1 hit)', 4]
['rfc2980', 'RFC (1 hit)', 6]
['draft-kahng-ngtrans-hdsma', 'Expired Internet-Draft (1 hit)', 1]
['draft-hongcs-6lo-bcwc', 'Expired Internet-Draft (1 hit)', 1]
['rfc5238', 'RFC (1 hit)', 10]
['draft-kurapati-dhc-leasequery-by-remote-id', 'Replaced Internet-Draft (1 hit)', 12]
['rfc7028', 'RFC (1 hit)', 10]
['draft-williams-kitten-ctx-simple-async', 'Expired Internet-Draft (1 hit)', 1]
['draft-montenegro-sucv', 'Expired Internet-Draft (1 hit)', 4]
['draft-www-bess-yang-vpn-service-pm', 'Active Internet-Draft (1 hit)', 4]
['draft-hunt-dnsop-aname', 'Replaced Internet-Draft (1 hit)', 6]
['draft-mishra-seamoby-context-caching', 'Expired Internet-Draft (1 hit)', 1]
faildraft-finlayson-malloc-api
['draft-anil-fcip-mib', 'Expired Internet-Draft (1 hit)', 1]
['rfc7613', 'RFC (1 hit)', 25]
['draft-ietf-idr-bgp-ls-sbfd-extensions', 'Active Internet-Draft (1 hit)', 7]
['draft-mesta-nfsv4-domain', 'Expired Internet-Draft (1 hit)', 2]
['draft-boutros-bess-vxlan-evpn', 'Expired Internet-Draft (1 hit)', 8]
['draft-rekhter-nvo3-vm-mobility-issues', 'Expired Internet-Draft (1 hit)', 4]
['draft-koskelainen-imtpext', 'Expired Internet-Draft (1 hit)', 1]
['rfc1355', 'RFC (1 hit)', 2]
['draft-dhjain-bess-bgp-l3vpn-yang', 'Replaced Internet-Draft (1 hit)', 11]
['draft-li-softwire-dslite-intra-domain', 'Expired Internet-Draft (1 hit)', 1]
['rfc5791', 'RFC (1 hit)', 7]
['draft-fedyk-sfc-mac-chain', 'Expired Internet-Draft (1 hit)', 3]
['rfc5713', 'RFC (1 hit)', 11]
['draft-newton-mpls-te-dynamic-overbooking', 'Expired Internet-Draft (1 hit)', 1]
['draft-muks-dnsop-dns-opportunistic-refresh', 'Expired Internet-Draft (1 hit)', 1]
['draft-ietf-imapext-thread', 'Expired Internet-Draft (1 hit)', 13]
['draft-aragon-ace-ipsec-profile', 'Expired Internet-Draft (1 hit)', 2]
['draft-warwick-tokenring', 'Expired Internet-Drafts (2 hits)', 3]
['draft-shah-mpls-l2vpn-reduce', 'Expired Internet-Draft (1 hit)', 1]
['draft-crocker-ip-encaps', 'Expired Internet-Draft (1 hit)', 2]
faildraft-pjd-stdguide
['draft-hartke-core-coap-http', 'Expired Internet-Draft (1 hit)', 1]
['draft-ietf-cbor-sequence', 'Active Internet-Draft (1 hit)', 5]
['draft-ietf-l2vpn-l2tp-radius-vpls', 'Expired Internet-Draft (1 hit)', 1]
['draft-ietf-dnsext-newzone-notify', 'Withdrawn Internet-Draft (1 hit)', 2]
['draft-girod-urn-res-using-wire', 'Expired Internet-Draft (1 hit)', 1]
['draft-hartman-nvo3-security-requirements', 'Replaced Internet-Draft (1 hit)', 10]
['draft-mm-sdn-vc-vn-on-demand-use-case', 'Expired Internet-Draft (1 hit)', 3]
['rfc4840', 'RFC (1 hit)', 10]
['rfc4483', 'RFC (1 hit)', 7]
['draft-ietf-sidr-lta-use-cases', 'Replaced Internet-Draft (1 hit)', 16]
['draft-bartz-lsb-policy-rule-components', 'Expired Internet-Draft (1 hit)', 1]
['draft-finseth-eid-url-scheme', 'Expired Internet-Draft (1 hit)', 1]
['draft-iab-iaoc-selection', 'Expired Internet-Draft (1 hit)', 2]
['draft-hu-isis-lsp-flooding-optimization', 'Expired Internet-Draft (1 hit)', 1]
['draft-bournelle-pana-mobopts-analysis', 'Expired Internet-Draft (1 hit)', 1]
['rfc6022', 'RFC (1 hit)', 18]
['draft-unmehopa-spirits-parameter-generation', 'Expired Internet-Draft (1 hit)', 1]
['rfc3449', 'RFC (1 hit)', 10]
['draft-williams-gssapi-extensions-iana', 'Expired Internet-Draft (1 hit)', 1]
['draft-elwell-mmusic-ice-updated-offer', 'Expired Internet-Draft (1 hit)', 3]
['rfc6206', 'RFCs (2 hits)', 11]
['draft-haas-idr-extended-experimental', 'Expired Internet-Draft (1 hit)', 2]
['draft-kumar-sfc-offloads', 'Expired Internet-Draft (1 hit)', 6]
['draft-rtgwg-pseudo-perlman-roy-thomas', 'Expired Internet-Draft (1 hit)', 1]
['draft-chen-route-oscillation-avoid', 'Expired Internet-Draft (1 hit)', 1]
['rfc7509', 'RFC (1 hit)', 13]
['rfc5853', 'RFC (1 hit)', 17]
['draft-ietf-avtext-lrr', 'Active Internet-Draft (1 hit)', 9]
['draft-perkins-mmusic-sdp-txp', 'Expired Internet-Draft (1 hit)', 1]
['draft-lkchoi-mmusic-iptvdbs-req', 'Expired Internet-Draft (1 hit)', 1]
['draft-williams-peer-redirect', 'Expired Internet-Draft (1 hit)', 5]
['rfc5410', 'RFC (1 hit)', 2]
['draft-jang-mipshop-nhdisc', 'Expired Internet-Draft (1 hit)', 2]
['draft-schwartz-sipping-spit-saml', 'Expired Internet-Draft (1 hit)', 2]
['draft-mglt-i2nsf-ssf-collaboration', 'Expired Internet-Draft (1 hit)', 1]
['draft-bhandari-netext-pmipv6-dhcp-options', 'Expired Internet-Draft (1 hit)', 1]
['draft-bhani-mpls-te-anal', 'Expired Internet-Draft (1 hit)', 1]
['rfc4407', 'RFC (1 hit)', 3]
['rfc7179', 'RFC (1 hit)', 7]
['rfc6601', 'RFC (1 hit)', 5]
['draft-jian-ipv6-meaheader', 'Expired Internet-Draft (1 hit)', 2]
['draft-ietf-pppext-eapkea', 'Expired Internet-Draft (1 hit)', 2]
['draft-wugofski-mms-uri-scheme', 'Expired Internet-Draft (1 hit)', 1]
['rfc3238', 'RFC (1 hit)', 3]
['draft-kim-mobileip-slaveha-discovery', 'Expired Internet-Draft (1 hit)', 1]
['draft-liang-msec-mikey-xtr', 'Expired Internet-Draft (1 hit)', 1]
['draft-atwood-pim-reserve-exp', 'Expired Internet-Draft (1 hit)', 1]
['draft-koch-dns-unsolicited-queries', 'Expired Internet-Draft (1 hit)', 4]
['draft-boucadair-mptcp-symmetric', 'Expired Internet-Draft (1 hit)', 3]
['draft-yevstifeyev-tsvwg-irtp-to-historic', 'Expired Internet-Draft (1 hit)', 2]
['draft-schoenw-netmod-rfc6991-bis', 'Replaced Internet-Draft (1 hit)', 4]
['draft-ietf-grow-va', 'Expired Internet-Drafts (6 hits)', 9]
['rfc7832', 'RFC (1 hit)', 7]
['draft-vesely-vhlo', 'Expired Internet-Draft (1 hit)', 7]
['draft-cochrane-frmib-dte', 'Expired Internet-Draft (1 hit)', 1]
['draft-xue-radext-key-management', 'Expired Internet-Draft (1 hit)', 4]
['draft-carlberg-dime-priority-avps', 'Replaced Internet-Draft (1 hit)', 8]
['draft-fielding-httpbis-http-cache', 'Replaced Internet-Draft (1 hit)', 7]
['draft-irtf-eme-francis-nutss-design', 'Expired Internet-Draft (1 hit)', 1]
['draft-danisch-webspacelets', 'Expired Internet-Draft (1 hit)', 1]
['rfc4089', 'RFC (1 hit)', 2]
['rfc5508', 'RFC (1 hit)', 17]
['rfc5608', 'RFC (1 hit)', 12]
['draft-clark-diff-svc-alloc', 'Expired Internet-Draft (1 hit)', 1]
['draft-rasool-lsr-flex-algo-yang', 'Active Internet-Draft (1 hit)', 1]
['draft-saleem-mediactrl-msml-package', 'Expired Internet-Draft (1 hit)', 6]
['draft-birrane-dtn-bpsec-suiteb-ciphersuites', 'Expired Internet-Draft (1 hit)', 1]
['draft-ohara-ospf-lsdb-monitoring-consideration', 'Expired Internet-Draft (1 hit)', 2]
['draft-dolganow-bess-mvpn-expl-track', 'Replaced Internet-Draft (1 hit)', 17]
['draft-jacquenet-cops-te', 'Expired Internet-Draft (1 hit)', 1]
['draft-ietf-l3vpn-mvpn-extranet', 'Replaced Internet-Draft (1 hit)', 29]
['draft-lee-v4v6tran-problem', 'Expired Internet-Draft (1 hit)', 3]
['rfc3915', 'RFC (1 hit)', 6]
['draft-chaskar-mobileip-qos', 'Expired Internet-Drafts (2 hits)', 2]
['draft-moore-mime-cdisp-v2', 'Expired Internet-Draft (1 hit)', 1]
['draft-menth-pcn-psdm-encoding', 'Replaced Internet-Draft (1 hit)', 4]
['rfc5928', 'RFC (1 hit)', 16]
['draft-yin-milp-rwa-otn', 'Active Internet-Draft (1 hit)', 10]
['draft-wouters-dane-openpgp', 'Expired Internet-Drafts (2 hits)', 3]
['draft-bradford-ccamp-path-key-ero', 'Replaced Internet-Draft (1 hit)', 7]
['draft-haddad-sava-prefix-reachability-detection', 'Expired Internet-Draft (1 hit)', 1]
['draft-ietf-v6ops-icmpv6-filtering-bcp', 'Replaced Internet-Draft (1 hit)', 6]
['rfc6345', 'RFC (1 hit)', 5]
['draft-zhou-emu-eap-fastv2', 'Replaced Internet-Draft (1 hit)', 12]
['rfc6665', 'RFC (1 hit)', 12]
['draft-arends-dnsext-qr-clarification', 'Expired Internet-Draft (1 hit)', 1]
['draft-jacpra-bmwg-pmtest', 'Expired Internet-Draft (1 hit)', 4]
['draft-jwatte-mmox-use-cases', 'Expired Internet-Draft (1 hit)', 1]
['draft-thaler-ipngwg-multilink-subnets', 'Expired Internet-Draft (1 hit)', 3]
['draft-zhao-mipshop-fho-flows', 'Expired Internet-Draft (1 hit)', 1]
['draft-vainshtein-mpls-gal-tc-ttl-handling', 'Expired Internet-Draft (1 hit)', 4]
['draft-haberman-ipv6-ra-flags-option', 'Replaced Internet-Draft (1 hit)', 5]
['draft-howard-dnsop-ip6rdns', 'Expired Internet-Draft (1 hit)', 1]
['draft-fz-6man-ipv6-alt-mark', 'Active Internet-Draft (1 hit)', 3]
['draft-needham-obast-qos', 'Expired Internet-Draft (1 hit)', 1]
['draft-subbarao-mobileip-bindingid', 'Expired Internet-Draft (1 hit)', 1]
['draft-sullivan-domain-origin-assert', 'Replaced Internet-Draft (1 hit)', 8]
['rfc7803', 'RFC (1 hit)', 4]
['draft-ietf-calsch-mod', 'Expired Internet-Draft (1 hit)', 4]
['rfc8597', 'RFC (1 hit)', 5]
['draft-yevstifeyev-pre-ietf-rfc-classifying-p2', 'Withdrawn Internet-Draft (1 hit)', 2]
['draft-malamud-process', 'Expired Internet-Draft (1 hit)', 1]
['draft-gu-l2vpn-vpls-bgp-signaling', 'Expired Internet-Draft (1 hit)', 1]
['draft-adie-shave', 'Expired Internet-Draft (1 hit)', 1]
['draft-hernacki-nntpget', 'Expired Internet-Draft (1 hit)', 1]
['rfc7990', 'RFC (1 hit)', 17]
['draft-hansbury-sacm-oval-info-model-mapping', 'Expired Internet-Draft (1 hit)', 4]
['rfc2481', 'RFC (1 hit)', 5]
['draft-mcpherson-ospf-transient', 'Expired Internet-Draft (1 hit)', 1]
['rfc3149', 'RFC (1 hit)', 3]
['draft-tschofenig-pana-bootstrap-rfc3118', 'Expired Internet-Draft (1 hit)', 2]
['draft-ribose-asciirfc', 'Active Internet-Draft (1 hit)', 9]
['draft-mirtorabi-l3vpn-igp-transparency', 'Expired Internet-Draft (1 hit)', 1]
['draft-damic-6man-pmip6-ind', 'Expired Internet-Draft (1 hit)', 2]
['draft-cel-nfsv4-rfc5666-implementation-experience', 'Expired Internet-Draft (1 hit)', 3]
['draft-dupont-ikev2-haassign', 'Expired Internet-Draft (1 hit)', 3]
['rfc8291', 'RFC (1 hit)', 13]
['draft-johansson-dane-sip', 'Replaced Internet-Draft (1 hit)', 4]
['draft-karagiannis-traffic-safety-requirements', 'Expired Internet-Draft (1 hit)', 3]
['draft-wilton-intf-vlan-yang', 'Replaced Internet-Draft (1 hit)', 12]
['draft-senie-inaddr-required', 'Expired Internet-Draft (1 hit)', 1]
['rfc4907', 'RFC (1 hit)', 12]
['draft-tan-rtgwg-proactive-routing-network-arch', 'Expired Internet-Draft (1 hit)', 1]
['rfc8459', 'RFC (1 hit)', 20]
['draft-chen-nvo3-yang', 'Expired Internet-Draft (1 hit)', 3]
['draft-jeong-nsis-mobility-ntlp', 'Expired Internet-Draft (1 hit)', 2]
['draft-hui-6lowpan-hc1g', 'Expired Internet-Draft (1 hit)', 1]
['draft-ash-mpls-diffserv-te-alternative', 'Expired Internet-Draft (1 hit)', 3]
['draft-bradner-ietf-liaisoning', 'Expired Internet-Draft (1 hit)', 2]
['draft-caviglia-ccamp-pc-and-sc-reqs', 'Replaced Internet-Draft (1 hit)', 12]
['draft-hartman-webauth-phishing', 'Expired Internet-Draft (1 hit)', 10]
['draft-zhx-pce-stateful-lsp-sync', 'Expired Internet-Draft (1 hit)', 1]
['draft-brandt-coap-subnet-discovery', 'Expired Internet-Draft (1 hit)', 1]
['draft-tessier-mobileip-ipsec', 'Expired Internet-Draft (1 hit)', 2]
['draft-howard-namedobject', 'Expired Internet-Draft (1 hit)', 2]
['draft-ietf-manet-aodvv2', 'Replaced Internet-Draft (1 hit)', 48]
['draft-pessi-ical-isip', 'Expired Internet-Draft (1 hit)', 2]
['draft-daniel-ipv6-ra-mo-flags', 'Expired Internet-Draft (1 hit)', 2]
['draft-chen-cdni-intra-cdn-provider-cdni-experiment', 'Expired Internet-Draft (1 hit)', 5]
['draft-berger-mpls-hdr-comp-over-ppp', 'Expired Internet-Draft (1 hit)', 1]
['draft-carpenter-nvo3-addressing', 'Expired Internet-Draft (1 hit)', 1]
['draft-lear-opsawg-mud-reporter', 'Active Internet-Draft (1 hit)', 1]
['draft-sollaud-avt-rtp-g729-scal-wb-ext', 'Replaced Internet-Draft (1 hit)', 12]
['rfc6637', 'RFC (1 hit)', 16]
['draft-deketelaere-pktc-ipcdn-eventmess', 'Expired Internet-Draft (1 hit)', 1]
['rfc7924', 'RFC (1 hit)', 26]
['draft-aboba-ips-iscsi-security', 'Expired Internet-Draft (1 hit)', 1]
['draft-bressler-sigtran-ipss7l2', 'Expired Internet-Draft (1 hit)', 1]
['draft-kaplan-isis-ext-eth-ip-clns-2', 'Expired Internet-Draft (1 hit)', 1]
['draft-fiorelli-weirds-rws', 'Expired Internet-Draft (1 hit)', 1]
['draft-otis-dkim-tpa-adsp', 'Expired Internet-Draft (1 hit)', 1]
['draft-zhuang-netmod-yang-poe-management', 'Expired Internet-Draft (1 hit)', 3]
['rfc4453', 'RFC (1 hit)', 6]
['draft-djernaes-simple-context-update', 'Expired Internet-Draft (1 hit)', 1]
['draft-weber-krb-wg-kerberos-clock-synchronization', 'Expired Internet-Draft (1 hit)', 2]
['draft-stenn-ntp-suggest-refid', 'Expired Internet-Draft (1 hit)', 6]
['draft-hoffman-utf8-rfcs', 'Expired Internet-Draft (1 hit)', 7]
['draft-ash-itu-sg2-qos-routing', 'Expired Internet-Draft (1 hit)', 3]
['rfc5252', 'RFC (1 hit)', 10]
['draft-filsfils-spring-srv6-interop', 'Expired Internet-Draft (1 hit)', 3]
['draft-bryskin-ccamp-gmpls-ason-lexicography', 'Expired Internet-Draft (1 hit)', 2]
['draft-manjunath-manet-integrated-qos', 'Expired Internet-Draft (1 hit)', 1]
['draft-bi-dhc-opextensions', 'Expired Internet-Draft (1 hit)', 1]
['draft-ietf-dane-openpgpkey-usage', 'Expired Internet-Draft (1 hit)', 2]
['draft-housley-cms-mix-with-psk', 'Replaced Internet-Draft (1 hit)', 13]
['draft-ietf-l2tpext-l2tp-ppp', 'Expired Internet-Draft (1 hit)', 9]
['draft-mglt-lurk-tls-requirements', 'Replaced Internet-Draft (1 hit)', 3]
['draft-luby-rmt-bb-fec-raptorg-object', 'Expired Internet-Draft (1 hit)', 2]
['draft-stephan-ippm-spatial-metrics', 'Expired Internet-Draft (1 hit)', 2]
['draft-ietf-nfsv4-mv1-msns-update', 'Replaced Internet-Draft (1 hit)', 11]
['rfc7961', 'RFC (1 hit)', 17]
['draft-litkowski-isis-ip-route-preference-issue', 'Expired Internet-Draft (1 hit)', 1]
['draft-petithuguenin-dispatch-rtp-pmtud', 'Expired Internet-Draft (1 hit)', 1]
['draft-boucadair-netmod-softwire-iftunnel', 'Expired Internet-Draft (1 hit)', 1]
['rfc6590', 'RFC (1 hit)', 11]
['draft-kent-trans-monitor-auditor', 'Expired Internet-Draft (1 hit)', 2]
['draft-nakhjiri-preauth-aaa-req', 'Expired Internet-Draft (1 hit)', 1]
['draft-tenoever-hrpc-political', 'Replaced Internet-Draft (1 hit)', 14]
['rfc4659', 'RFC (1 hit)', 9]
['draft-li-lsr-isis-area-abstraction', 'Replaced Internet-Draft (1 hit)', 4]
['draft-aboba-ieee802-rel', 'Expired Internet-Draft (1 hit)', 5]
['draft-dharinigert-ccamp-g-698-2-lmp', 'Expired Internet-Draft (1 hit)', 11]
['draft-shin-sdnrg-formal-verification', 'Expired Internet-Draft (1 hit)', 1]
['draft-fecyk-dmp', 'Expired Internet-Draft (1 hit)', 3]
['draft-wlai-tewg-measure', 'Expired Internet-Draft (1 hit)', 2]
['rfc2866', 'RFC (1 hit)', 6]
['draft-rundgren-pkix-pnppki4ws', 'Expired Internet-Draft (1 hit)', 1]
['draft-burger-sipcore-rejected', 'Replaced Internet-Draft (1 hit)', 12]
['draft-ietf-dhc-dhcpv6-opt-timeconfig', 'Expired Internet-Draft (1 hit)', 4]
['draft-mohanty-l2vpn-evpn-df-election', 'Replaced Internet-Draft (1 hit)', 19]
['draft-varlashkin-bgp-nh-cost', 'Replaced Internet-Draft (1 hit)', 6]
['rfc8157', 'RFC (1 hit)', 7]
['draft-deason-sip-soap', 'Expired Internet-Draft (1 hit)', 1]
['draft-williams-kitten-krb5-pkcross', 'Expired Internet-Draft (1 hit)', 6]
['draft-noisternig-ipdvb-sec-ext', 'Expired Internet-Draft (1 hit)', 2]
